"","setting","date","indicator","dimension","measure","estimate","se","lowerci","upperci"
"4878","Cuba",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.35983134866714,NA,1.55523078492398,5.30899151083726
"4879","Cuba",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.35983134866714,NA,1.55523078492398,5.30899151083726
"4880","Cuba",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.35983134866714,NA,1.55523078492398,5.30899151083726
"4881","Côte d'Ivoire",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",10.3750990462082,NA,8.77447359647463,14.3017652572571
"4882","Democratic Republic of the Congo",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",17.2995416740908,NA,15.5620909066978,20.3845766208537
"4883","Dominican Republic",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",4.21065224152864,NA,3.21025696012951,6.0186855168661
"4884","Ecuador",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",2.52779039740562,NA,1.50480913647774,3.28806587952573
"4885","Egypt",2014,"vzdpt","Subnational region","Unweighted mean difference from mean",0.366251286119223,NA,0.198340710432856,0.687338386110411
"4886","El Salvador",2014,"vzdpt","Subnational region","Unweighted mean difference from mean",0.550420927619795,NA,0.410182027966958,1.56413562718618
"4887","Eswatini",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",1.87660867233046,NA,1.0009273882459,4.60444275816607
"4888","Ethiopia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",14.6200223858292,NA,12.9015651728986,18.0244548285302
"4889","Fiji",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",1.14880803227425,NA,0.535646646725068,3.12957343691901
"4890","Gabon",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",4.35752537181026,NA,3.30945579900176,7.35485040907505
"4891","Gambia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",1.27150279115729,NA,0.826980786264906,2.32522652135352
"4892","Gambia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",1.27150279115729,NA,0.826980786264906,2.32522652135352
"4893","Ghana",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",2.38967573178818,NA,1.81627208223718,3.54560082666418
"4894","Ghana",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",2.38967573178818,NA,1.81627208223718,3.54560082666418
"4895","Ghana",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",2.38967573178818,NA,1.81627208223718,3.54560082666418
"4896","Guatemala",2015,"vzdpt","Subnational region","Unweighted mean difference from mean",0.842637492729124,NA,0.662752194513473,1.57637572300278
"4897","Guinea",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",8.97001886367798,NA,7.56969774934433,14.1004676051505
"4898","Guinea-Bissau",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",4.32833351595353,NA,3.49742541626222,6.16030949018322
"4899","Haiti",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",4.68212285349516,NA,3.97241215006089,8.24308569614886
"4900","Honduras",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.42482876631995,NA,2.00354529819688,3.5100513543393
"4901","Honduras",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.42482876631995,NA,2.00354529819688,3.5100513543393
"4902","India",2020,"vzdpt","Subnational region","Unweighted mean difference from mean",2.83128926881297,NA,2.72675820907594,3.58812589001567
"4903","Indonesia",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",6.84068096469412,NA,6.09073515463312,8.77301976065364
"4904","Iraq",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",7.5141771145734,NA,6.44664362125733,9.39477917089127
"4905","Jordan",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",4.6105648601924,NA,3.61262661394031,6.36720208377942
"4906","Kazakhstan",2015,"vzdpt","Subnational region","Unweighted mean difference from mean",3.06834132224321,NA,2.6152282077436,4.91798815453893
"4907","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4908","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4909","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4910","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4911","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4912","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4913","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4914","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4915","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4916","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4917","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4918","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4919","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4920","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4921","Kenya",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.52939134593751,NA,3.36223637928946,4.50797967747934
"4922","Kiribati",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",8.40400068427533,NA,4.32690733105658,13.488460836563
"4923","Kyrgyzstan",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",6.30397373049473,NA,4.55197829692091,9.1926439751283
"4924","Kyrgyzstan",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",6.30397373049473,NA,4.55197829692091,9.1926439751283
"4925","Lao People's Democratic Republic",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",11.037972917082,NA,10.0087241693051,13.7161267626021
"4926","Lesotho",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",2.47134126612997,NA,1.04107733496616,6.21805822496023
"4927","Liberia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",1.08032853917893,NA,0.689861257794,4.11658261795072
"4928","Madagascar",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",11.953995584228,NA,10.4188078884079,14.0011781796964
"4929","Malawi",2020,"vzdpt","Subnational region","Unweighted mean difference from mean",1.42565969009173,NA,0.988018163593525,2.17031164493366
"4930","Maldives",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",3.81941540302648,NA,2.23421542674574,6.3201187381333
"4931","Mali",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",15.9016223634166,NA,13.8822582323235,19.7148682030438
"4932","Mauritania",2020,"vzdpt","Subnational region","Unweighted mean difference from mean",5.60805562108273,NA,3.97876197481052,7.94287717430811
"4933","Mexico",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",3.26423289421628,NA,1.81942997234427,4.58289467864681
"4934","Mongolia",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",1.23215053400653,NA,0.659234031766435,2.6880576436209
"4935","Montenegro",2013,"vzdpt","Subnational region","Unweighted mean difference from mean",2.77741565134621,NA,1.51750058406223,5.56846280047111
"4936","Mozambique",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",14.1028291407391,NA,11.5397678121955,17.0851597395536
"4937","Myanmar",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",7.04436472231568,NA,5.51485460130938,9.90259481359714
"4938","Namibia",2013,"vzdpt","Subnational region","Unweighted mean difference from mean",4.75852247447108,NA,3.58764177225465,6.92491012265685
"4939","Nepal",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",2.26086524064568,NA,1.33624554202922,4.01715405865343
"4940","Niger",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",11.4185174703598,NA,8.75329036048346,14.7180483113813
"4941","Nigeria",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",14.7696434910967,NA,14.153778407131,17.1677226877995
"4942","North Macedonia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",3.56473432950268,NA,1.61250866610878,5.98887050519481
"4943","North Macedonia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",3.56473432950268,NA,1.61250866610878,5.98887050519481
"4944","North Macedonia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",3.56473432950268,NA,1.61250866610878,5.98887050519481
"4945","Pakistan",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",17.4500291899733,NA,13.8901932336566,20.7479432029577
"4946","Papua New Guinea",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",10.4353952407837,NA,6.23294440589964,13.3756643624072
"4947","Paraguay",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",3.64695804312727,NA,1.96832892581948,6.52813440433195
"4948","Peru",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",2.77312093828123,NA,2.59654381447934,3.99876896822643
"4949","Philippines",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",8.62774708172906,NA,8.00760678216771,10.9651966911013
"4950","Rwanda",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",0.290079258431344,NA,0.17348696779313,0.6716973715559
"4951","Samoa",2020,"vzdpt","Subnational region","Unweighted mean difference from mean",8.19680738449097,NA,4.89010113620371,12.1751129386577
"4952","Sao Tome and Principe",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",1.7344415184178,NA,0.993929232284444,3.03476274204369
"4953","Sao Tome and Principe",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",1.7344415184178,NA,0.993929232284444,3.03476274204369
"4954","Senegal",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.85099939019385,NA,2.18610599282683,5.32333738668166
"4955","Senegal",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.85099939019385,NA,2.18610599282683,5.32333738668166
"4956","Serbia",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",3.56729489564896,NA,1.55915815439111,5.9562471712947
"4957","Sierra Leone",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",1.03028469295888,NA,0.557787134011561,2.18571896179683
"4958","South Africa",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",4.69738486811566,NA,3.55385925275097,7.24762231142529
"4959","Sudan",2014,"vzdpt","Subnational region","Unweighted mean difference from mean",10.2405538006119,NA,8.65317960956603,12.3013486745135
"4960","Suriname",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",7.4015129461305,NA,6.17989547244576,12.4503042269595
"4961","Tajikistan",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",4.66777569868713,NA,3.09648230188368,6.41904493932465
"4962","Thailand",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",2.02746864823783,NA,1.55707504344085,3.85046950649627
"4963","Timor-Leste",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",7.45006653738254,NA,5.9382498187587,10.3737148136641
"4964","Togo",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",1.8248114025249,NA,1.7319916725601,4.67776414251292
"4965","Tunisia",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",1.66454908302846,NA,1.24881095540901,3.5255648555162
"4966","Turkmenistan",2015,"vzdpt","Subnational region","Unweighted mean difference from mean",0.86525710715967,NA,0.4515505988775,1.63110513387921
"4967","Turkmenistan",2015,"vzdpt","Subnational region","Unweighted mean difference from mean",0.86525710715967,NA,0.4515505988775,1.63110513387921
"4968","Turkmenistan",2015,"vzdpt","Subnational region","Unweighted mean difference from mean",0.86525710715967,NA,0.4515505988775,1.63110513387921
"4969","Türkiye",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",3.70650295943767,NA,1.90482859986052,7.07852198911798
"4970","Uganda",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",2.22621689341229,NA,1.8411322727627,3.2188172040042
"4971","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.82561938245585,NA,3.78485289069975,5.52303788393234
"4972","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",3.82561938245585,NA,3.78485289069975,5.52303788393234
